after_reservation_count,after_state_sha256,after_total_reserved_ticks,attempt_index,before_reservation_count,before_state_sha256,before_total_reserved_ticks,config_id,flow_id,flow_kind,run_tag,scenario,state_unchanged,success
8208,e304eb09a8c9b9fe2f08faf860c3bfe4ca0593dc9ffa3ea585b8decb4373638c,90288,0,8160,021b0f61a59fcadb6fce624db5261788edc82409609f60fd820cac547eedd680,89760,769,SF_S2_C06_M03,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
8256,945ce28c4bd683e401a1099d6df4c8b8bf0df63fb4ac6bffd117ba707567b8e8,90816,0,8208,e304eb09a8c9b9fe2f08faf860c3bfe4ca0593dc9ffa3ea585b8decb4373638c,90288,771,SF_S2_C06_M04,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
8304,6028ee69459c1dcf8206069ef5643c8bca9f1f454bd14042344d65f9954f65d8,91344,0,8256,945ce28c4bd683e401a1099d6df4c8b8bf0df63fb4ac6bffd117ba707567b8e8,90816,773,SF_S2_C07_M01,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
8352,e9c03936d45bafb0fa190e60e79cb67bb7938504b78578e8124f91f694cf6cc2,91872,0,8304,6028ee69459c1dcf8206069ef5643c8bca9f1f454bd14042344d65f9954f65d8,91344,775,SF_S2_C07_M03,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
8400,4826bbd713458133b5d479e87d850e0b365122a557c083589b37a474b9f619f0,92400,0,8352,e9c03936d45bafb0fa190e60e79cb67bb7938504b78578e8124f91f694cf6cc2,91872,777,SF_S2_C08_M01,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
8448,a655366b128b105ba78c603b24fc1135345e3ebd5739df831c8feb289983bc61,92928,0,8400,4826bbd713458133b5d479e87d850e0b365122a557c083589b37a474b9f619f0,92400,779,SF_S2_C08_M04,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
8496,fa62a0eae9038b1ee0579031ce117b29d9e41854bf3b71e9560d0ea5ba4ca9fa,93456,0,8448,a655366b128b105ba78c603b24fc1135345e3ebd5739df831c8feb289983bc61,92928,781,SF_S2_C09_M02,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
8544,1dca07a6abfc2450bd6866d8d7a0f6539ebd08b4c9fad1423889ab9eabfdd955,93984,0,8496,fa62a0eae9038b1ee0579031ce117b29d9e41854bf3b71e9560d0ea5ba4ca9fa,93456,783,SF_S2_C09_M03,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
8592,b3396113c890e8d70cabd8b7d9338a95bd8daaa563bc190515f4b026eff678d7,94512,0,8544,1dca07a6abfc2450bd6866d8d7a0f6539ebd08b4c9fad1423889ab9eabfdd955,93984,785,SF_S2_C09_M04,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
8640,f3f5d404c4e95c668e178ab8aeb405d756556d4be4a972d50b7e0e8e8f55d8d7,95040,0,8592,b3396113c890e8d70cabd8b7d9338a95bd8daaa563bc190515f4b026eff678d7,94512,787,SF_S2_C10_M01,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
8688,3675a1bdbb492090d76b6406b37dca8da82e6a751617fea9e480c5d0ee0346b1,95568,0,8640,f3f5d404c4e95c668e178ab8aeb405d756556d4be4a972d50b7e0e8e8f55d8d7,95040,789,SF_S2_C10_M02,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
8736,cdc9dd64c6bf5825d62d10b83ed5236d310b541a51729d3068e2213cf8a4d462,96096,0,8688,3675a1bdbb492090d76b6406b37dca8da82e6a751617fea9e480c5d0ee0346b1,95568,791,SF_S2_C11_M01,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
8784,9298c53c185b954f18d457622913bceb6c63dc7a39936a8c96c42a791f90a640,96624,0,8736,cdc9dd64c6bf5825d62d10b83ed5236d310b541a51729d3068e2213cf8a4d462,96096,793,SF_S2_C11_M02,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
8832,b956f09075504f2938d67e328370c34325598b8e828140ee3c71e6990bb3dbd3,97152,0,8784,9298c53c185b954f18d457622913bceb6c63dc7a39936a8c96c42a791f90a640,96624,795,SF_S2_C11_M03,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
8880,33951f7677f1fe0929eb5edc82adfc114524b0873ae4daa18e782d53b22601f8,97680,0,8832,b956f09075504f2938d67e328370c34325598b8e828140ee3c71e6990bb3dbd3,97152,797,SF_S2_C12_M02,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
8928,eabe8ee9f2ef0b414543d7625be9c522c93745c75f348d1944861ecc2e6aa46e,98208,0,8880,33951f7677f1fe0929eb5edc82adfc114524b0873ae4daa18e782d53b22601f8,97680,799,SF_S2_C13_M01,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
8976,ba49260ea6d1f2303ab3ca1537f0fce45294590442ab68aff6a62c3cd7fddf5b,98736,0,8928,eabe8ee9f2ef0b414543d7625be9c522c93745c75f348d1944861ecc2e6aa46e,98208,801,SF_S2_C13_M02,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
9024,c81ef5a971480171fd3dfb856590e286c5f3ee0630afac7503e81cc9338655a0,99264,0,8976,ba49260ea6d1f2303ab3ca1537f0fce45294590442ab68aff6a62c3cd7fddf5b,98736,803,SF_S2_C13_M04,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
9072,f78655860bf8758d0cb0cacbcc94cfc68a26d128daf83b69442f7baac88f999e,99792,0,9024,c81ef5a971480171fd3dfb856590e286c5f3ee0630afac7503e81cc9338655a0,99264,805,SF_S2_C14_M01,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
9120,48fcf39129b90e94aa199d941201bf3042820cda6ce4d08b8478bee89573cbaa,100320,0,9072,f78655860bf8758d0cb0cacbcc94cfc68a26d128daf83b69442f7baac88f999e,99792,807,SF_S2_C14_M03,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
9168,8e403177d5eaf01e87a61e68df7068a35c6188f7b170aa60f11e56efd5ae8bd9,100848,0,9120,48fcf39129b90e94aa199d941201bf3042820cda6ce4d08b8478bee89573cbaa,100320,809,SF_S2_C15_M01,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
9216,5092b5563b2f10f7e660b9f77f4bfc0673dd2efc56b4eed8bc8811b82ea4ebc0,101376,0,9168,8e403177d5eaf01e87a61e68df7068a35c6188f7b170aa60f11e56efd5ae8bd9,100848,811,SF_S2_C15_M03,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
9264,79b2bd432740c8e822b0181d09a9f6c653d6572e784c457c1a70d12d577de31d,101904,0,9216,5092b5563b2f10f7e660b9f77f4bfc0673dd2efc56b4eed8bc8811b82ea4ebc0,101376,813,SF_S2_C15_M04,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
9312,6d8931b62ed3727b1c6acb1de1bb4be5d5fe590bdcee34748f7e106fd9589b05,102432,0,9264,79b2bd432740c8e822b0181d09a9f6c653d6572e784c457c1a70d12d577de31d,101904,815,SF_S2_C16_M02,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
9360,0fc9b8619612f75d49ec4a74f56d44741f56248138825d5811e660ebc3a8d6d9,102960,0,9312,6d8931b62ed3727b1c6acb1de1bb4be5d5fe590bdcee34748f7e106fd9589b05,102432,817,SF_S3_C01_M01,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
9408,8e6f29ff5c3e24f469cc3d2cf233ac74a01610c1fe4922622c1b9058c0845e64,103488,0,9360,0fc9b8619612f75d49ec4a74f56d44741f56248138825d5811e660ebc3a8d6d9,102960,819,SF_S3_C01_M03,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
9456,405282ca1b9e8dc492066e13053171b4c39465cbc67c2cca5181df49f46a0511,104016,0,9408,8e6f29ff5c3e24f469cc3d2cf233ac74a01610c1fe4922622c1b9058c0845e64,103488,821,SF_S3_C02_M02,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
9504,5abf122fa108469e2341c9c583583765b0a5246be9eccd4eebe28a6959d55eb7,104544,0,9456,405282ca1b9e8dc492066e13053171b4c39465cbc67c2cca5181df49f46a0511,104016,823,SF_S3_C02_M03,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
9552,0d727d915ef907e5dfe65fad4cf8b37efdd0e783b44b1225a1e5b2f1f72f4dfd,105072,0,9504,5abf122fa108469e2341c9c583583765b0a5246be9eccd4eebe28a6959d55eb7,104544,825,SF_S3_C03_M02,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
9600,d1e4ba8382aff03bbb2046ffaf7728c79e4aee684a3f45287d7c858983f35434,105600,0,9552,0d727d915ef907e5dfe65fad4cf8b37efdd0e783b44b1225a1e5b2f1f72f4dfd,105072,827,SF_S3_C03_M04,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
9648,9705f59091673df78c318c3e8055e15109ed7fe4d51a18abb2e7baa61dc6d7d3,106128,0,9600,d1e4ba8382aff03bbb2046ffaf7728c79e4aee684a3f45287d7c858983f35434,105600,829,SF_S3_C04_M03,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
9696,c6e387d277424511a7cae462c76fa9ae520d0ad1f9222d81681f852df159e8e0,106656,0,9648,9705f59091673df78c318c3e8055e15109ed7fe4d51a18abb2e7baa61dc6d7d3,106128,831,SF_S3_C04_M04,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
9744,4472ec5e18ceb41597eb9fbfd49212ce2ad9602ff0271734d11a9e8bd6a17617,107184,0,9696,c6e387d277424511a7cae462c76fa9ae520d0ad1f9222d81681f852df159e8e0,106656,833,SF_S3_C05_M03,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
9792,3ed3b319cd0b00922b704b20970d7ad0e99c5d3e0051bf8056cbd2d3fd5b4889,107712,0,9744,4472ec5e18ceb41597eb9fbfd49212ce2ad9602ff0271734d11a9e8bd6a17617,107184,835,SF_S3_C06_M01,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
9840,6b50a590c323a766ec2654329c495a1d9a3b7ce353ddc0509ed0a4500c3e30a8,108240,0,9792,3ed3b319cd0b00922b704b20970d7ad0e99c5d3e0051bf8056cbd2d3fd5b4889,107712,837,SF_S3_C06_M04,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
9888,6461acace45073286f4d79de2e967357cc4030dceaecae8a372550a9bec3d110,108768,0,9840,6b50a590c323a766ec2654329c495a1d9a3b7ce353ddc0509ed0a4500c3e30a8,108240,839,SF_S3_C07_M01,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
9936,dc9b244772164524038d9bd1bc199877b64e84208e8124f0385efad84e4d7412,109296,0,9888,6461acace45073286f4d79de2e967357cc4030dceaecae8a372550a9bec3d110,108768,841,SF_S3_C07_M03,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
9984,89d8eee9d74d4acba646c2630674dda89c979d52f1211f80e48d028256cdab94,109824,0,9936,dc9b244772164524038d9bd1bc199877b64e84208e8124f0385efad84e4d7412,109296,843,SF_S3_C09_M01,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
10032,e5dd185276dea1fc490a45d08e96524bcadbcd68e62f5c9fb287b97528b133a0,110352,0,9984,89d8eee9d74d4acba646c2630674dda89c979d52f1211f80e48d028256cdab94,109824,845,SF_S3_C09_M02,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
10080,91672b0583c896fab5df45c0c4726f302b559beba9ebc0751e3be8fdcef634d3,110880,0,10032,e5dd185276dea1fc490a45d08e96524bcadbcd68e62f5c9fb287b97528b133a0,110352,847,SF_S3_C10_M02,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
10128,8d0ee0f1dd6d0cc86b0f242475a9e2948ae40561bfcbb0e321e4e7abdacd1d4d,111408,0,10080,91672b0583c896fab5df45c0c4726f302b559beba9ebc0751e3be8fdcef634d3,110880,849,SF_S3_C12_M01,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
10176,9594372d29de65d9cb30df6418c668b6704156cf51bec3898de4822a442cb078,111936,0,10128,8d0ee0f1dd6d0cc86b0f242475a9e2948ae40561bfcbb0e321e4e7abdacd1d4d,111408,851,SF_S3_C12_M02,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
10224,12740a6ffee2db7a35b70549d6161719d92748f456746f1a8248c7d7945daad2,112464,0,10176,9594372d29de65d9cb30df6418c668b6704156cf51bec3898de4822a442cb078,111936,853,SF_S3_C13_M01,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
10272,eca3aee049dd88c0c1129bc06f5e1571c8e4b8bf7bd0a1ae8a092a55716331e7,112992,0,10224,12740a6ffee2db7a35b70549d6161719d92748f456746f1a8248c7d7945daad2,112464,855,SF_S3_C13_M03,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
10320,b23f0197e42a3116a94c5ebc550430d7dd5f502d02c3546f636f7545ee2bf9d3,113520,0,10272,eca3aee049dd88c0c1129bc06f5e1571c8e4b8bf7bd0a1ae8a092a55716331e7,112992,857,SF_S3_C14_M01,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
10368,5fcd399268161e285c6aa840c33543e792792e7c90847c88a392fbff87f2b12a,114048,0,10320,b23f0197e42a3116a94c5ebc550430d7dd5f502d02c3546f636f7545ee2bf9d3,113520,859,SF_S3_C14_M03,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
10416,7f6a437f217b6b3586ebb58636b2166779139dab8b477d2149064534c57d1a58,114576,0,10368,5fcd399268161e285c6aa840c33543e792792e7c90847c88a392fbff87f2b12a,114048,861,SF_S3_C15_M02,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
10464,49c23356b35ddfa2a8207a8842102c6ffdb2b24c85c7bd3cd693c522b317a5c1,115104,0,10416,7f6a437f217b6b3586ebb58636b2166779139dab8b477d2149064534c57d1a58,114576,863,SF_S3_C16_M01,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
10512,4d903451a2075ea05baffa8e4957ed0a31704ed80082363dd40050135893001d,115632,0,10464,49c23356b35ddfa2a8207a8842102c6ffdb2b24c85c7bd3cd693c522b317a5c1,115104,865,SF_S3_C16_M02,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
10560,158bd334c8ca9e64e7d1fd2966ac6690e47de823e6640b5d21d9df906192e3ad,116160,0,10512,4d903451a2075ea05baffa8e4957ed0a31704ed80082363dd40050135893001d,115632,867,SF_S3_C16_M04,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
10608,1dc1ba9628a1859c3ac3e40f34dd81d5ca6e55d623558fe19ab9c6ee1b7dfef1,116688,0,10560,158bd334c8ca9e64e7d1fd2966ac6690e47de823e6640b5d21d9df906192e3ad,116160,869,SF_S4_C01_M02,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
10656,5a93acbb0b0b37902c09c2b1c74579faf99a2890eadfd0b3e82e4919f4ea85be,117216,0,10608,1dc1ba9628a1859c3ac3e40f34dd81d5ca6e55d623558fe19ab9c6ee1b7dfef1,116688,871,SF_S4_C01_M03,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
10704,1d63f71a6774f8e979a02e942063d9695a0e368ff690c97d03e2e71159e23ef1,117744,0,10656,5a93acbb0b0b37902c09c2b1c74579faf99a2890eadfd0b3e82e4919f4ea85be,117216,873,SF_S4_C01_M04,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
10752,1b9589c5197245a87dd013454f17fbcc817fdc2b24f14d1989754ad49e09cb99,118272,0,10704,1d63f71a6774f8e979a02e942063d9695a0e368ff690c97d03e2e71159e23ef1,117744,875,SF_S4_C02_M01,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
10800,eb1ffb8b57d3a1d597239397bde61e5f58cd7c2a9ba4ed8c93822798517c31d1,118800,0,10752,1b9589c5197245a87dd013454f17fbcc817fdc2b24f14d1989754ad49e09cb99,118272,877,SF_S4_C03_M03,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
10848,6011f8710ff9e2f7dd53945feafe755adb2219031ce52839ccf651cb2c185f80,119328,0,10800,eb1ffb8b57d3a1d597239397bde61e5f58cd7c2a9ba4ed8c93822798517c31d1,118800,879,SF_S4_C03_M04,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
10896,a13beeace2fdcbbbce43dbf832c02d911d83edf984c89348c1d7a7a0fbbd112c,119856,0,10848,6011f8710ff9e2f7dd53945feafe755adb2219031ce52839ccf651cb2c185f80,119328,881,SF_S4_C04_M01,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
10944,fe8ea269f9e5ec78da65353a0bcfef95c647bac4f24dca83ab9dfd51661c41e0,120384,0,10896,a13beeace2fdcbbbce43dbf832c02d911d83edf984c89348c1d7a7a0fbbd112c,119856,883,SF_S4_C04_M02,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
10992,85a9faa3a1b5987985feec8593df50b55a4b03a68690b09a7176d4a072b7a3cd,120912,0,10944,fe8ea269f9e5ec78da65353a0bcfef95c647bac4f24dca83ab9dfd51661c41e0,120384,885,SF_S4_C04_M04,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
11040,bc53691dc651471d28790260bd5b4ca7ad4a74c1c445a77d8445da6a1974f7e9,121440,0,10992,85a9faa3a1b5987985feec8593df50b55a4b03a68690b09a7176d4a072b7a3cd,120912,887,SF_S4_C05_M01,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
11088,a41f1ea6c92c38f8af6b2de343280666d137be1fb0afe6f7acb3c86458fb83f0,121968,0,11040,bc53691dc651471d28790260bd5b4ca7ad4a74c1c445a77d8445da6a1974f7e9,121440,889,SF_S4_C06_M01,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
11136,b4923da875cb3271247bbf3b968dfcb1d44170cba8c04b4ea7737db416b21170,122496,0,11088,a41f1ea6c92c38f8af6b2de343280666d137be1fb0afe6f7acb3c86458fb83f0,121968,891,SF_S4_C06_M02,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
11184,f6f7ebaffb441f4091aea4170576a9775b330d8c5233431f1b7c7affee9b300f,123024,0,11136,b4923da875cb3271247bbf3b968dfcb1d44170cba8c04b4ea7737db416b21170,122496,893,SF_S4_C06_M03,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
11232,239346e9597f03f58aecfe20f299bfdfbd5c0774744484acfcaeb0334003dd20,123552,0,11184,f6f7ebaffb441f4091aea4170576a9775b330d8c5233431f1b7c7affee9b300f,123024,895,SF_S4_C06_M04,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
11280,cd5549f8f0f46728eb0eb474d543ea4bd712570460121d8dec71eed5f0ebe7a4,124080,0,11232,239346e9597f03f58aecfe20f299bfdfbd5c0774744484acfcaeb0334003dd20,123552,897,SF_S4_C07_M01,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
11328,ae187782dab54841b55cfcb2fccbd55b5d10bf60d9f8cb579d4d435f7323509e,124608,0,11280,cd5549f8f0f46728eb0eb474d543ea4bd712570460121d8dec71eed5f0ebe7a4,124080,899,SF_S4_C07_M02,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
11376,e4086ee5b51162cae0213f408d5e71c56b97f8931909c13b4f1d55e11c435af1,125136,0,11328,ae187782dab54841b55cfcb2fccbd55b5d10bf60d9f8cb579d4d435f7323509e,124608,901,SF_S4_C08_M02,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
11424,7d6819e07fff2a558a06e70cc9a9effd1e26a7255881686d05947a5ccfa28f00,125664,0,11376,e4086ee5b51162cae0213f408d5e71c56b97f8931909c13b4f1d55e11c435af1,125136,903,SF_S4_C08_M03,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
11472,6b8dab5e50a840e0f8408746dc5137a59e00e888f472c3a0c23c0902a7db4e80,126192,0,11424,7d6819e07fff2a558a06e70cc9a9effd1e26a7255881686d05947a5ccfa28f00,125664,905,SF_S4_C09_M02,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
11520,e93de5a3c7d0be8928d3196f1f01842ad3e8f18e16135ce78f2444b992977f88,126720,0,11472,6b8dab5e50a840e0f8408746dc5137a59e00e888f472c3a0c23c0902a7db4e80,126192,907,SF_S4_C10_M02,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
11568,143d92c2d4c5d7f253a0c97d421d4ea4dc55db5b7c346a873f5f1848fed22ea6,127248,0,11520,e93de5a3c7d0be8928d3196f1f01842ad3e8f18e16135ce78f2444b992977f88,126720,909,SF_S4_C10_M03,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
11616,c3ae6d0ee418d7b0e7b13d0d085f6c396560829cd04d2f12aaa2ffc9653862d2,127776,0,11568,143d92c2d4c5d7f253a0c97d421d4ea4dc55db5b7c346a873f5f1848fed22ea6,127248,911,SF_S4_C11_M01,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
11664,de2024e638d08945eaca82b64e70ebfff08adf5f954b3789677791abb561337c,128304,0,11616,c3ae6d0ee418d7b0e7b13d0d085f6c396560829cd04d2f12aaa2ffc9653862d2,127776,913,SF_S4_C11_M03,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
11712,86d271de692bd227672bee115d4d6744383b554387b79508c26d7fefd781901d,128832,0,11664,de2024e638d08945eaca82b64e70ebfff08adf5f954b3789677791abb561337c,128304,915,SF_S4_C12_M01,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
11760,cc16b0c5c1b6be2f47f26ff15c047ed28afbdae1454033f392c0f71f6dd9a20c,129360,0,11712,86d271de692bd227672bee115d4d6744383b554387b79508c26d7fefd781901d,128832,917,SF_S4_C12_M02,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
11808,bfd964f5487f61e302ff49d48a4d714a5a93558866190775a131926c08195da3,129888,0,11760,cc16b0c5c1b6be2f47f26ff15c047ed28afbdae1454033f392c0f71f6dd9a20c,129360,919,SF_S4_C12_M04,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
11856,fcacd1d03db74ce98856f13bd139e5ee047ee9764f66549a3b007d82a0653a51,130416,0,11808,bfd964f5487f61e302ff49d48a4d714a5a93558866190775a131926c08195da3,129888,921,SF_S4_C13_M02,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
11904,813c7d3ad16ed437472f845ae1f4ad45e0371b905a114fbb3098f61ee0ca15ce,130944,0,11856,fcacd1d03db74ce98856f13bd139e5ee047ee9764f66549a3b007d82a0653a51,130416,923,SF_S4_C13_M03,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
11952,6b76981a89430f7c7c3bd8e886f30adbc92512ec5b2526b7e8aa3c1e605696f5,131472,0,11904,813c7d3ad16ed437472f845ae1f4ad45e0371b905a114fbb3098f61ee0ca15ce,130944,925,SF_S4_C14_M01,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
12000,3a9b3e8d5847da343b040d65e8bd53eeb1779d216dfc8e3295f99915671b7ac1,132000,0,11952,6b76981a89430f7c7c3bd8e886f30adbc92512ec5b2526b7e8aa3c1e605696f5,131472,927,SF_S4_C14_M04,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
12048,7b5429e2254cde333d70723fa58a8d9a8da92a85fdde22dc4d17a5f6dc23f76c,132528,0,12000,3a9b3e8d5847da343b040d65e8bd53eeb1779d216dfc8e3295f99915671b7ac1,132000,929,SF_S4_C15_M01,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
12096,ba97fe7199ccc249890821430f7759a242c4f27890706ffa7ac8c123d10c3f5d,133056,0,12048,7b5429e2254cde333d70723fa58a8d9a8da92a85fdde22dc4d17a5f6dc23f76c,132528,931,SF_S4_C15_M03,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
12144,af3f30e9a690421aec00334be22ba353c647948b9448c53b92c8f13b6380382f,133584,0,12096,ba97fe7199ccc249890821430f7759a242c4f27890706ffa7ac8c123d10c3f5d,133056,933,SF_S4_C15_M04,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
12192,19926796a6a2b015e00a98d26e17352c33bc194c19d6dbee06d586190f28b71a,134112,0,12144,af3f30e9a690421aec00334be22ba353c647948b9448c53b92c8f13b6380382f,133584,935,SF_S4_C16_M04,SensorFast,trace_on_repeat_2,L_ROR_D050,False,True
12220,f3570e6a814cfe1e31a607ae73fac193c62c6c51fa0f0bcab661bea873043fbc,134840,0,12192,19926796a6a2b015e00a98d26e17352c33bc194c19d6dbee06d586190f28b71a,134112,937,STAT_PLC_C01_M03,MachineStatus,trace_on_repeat_2,L_ROR_D050,False,True
12236,4e117d7f3d2ed6ef7534c906fed652dcd97eb19fac4a1bc235d52dfd519e01f7,135256,0,12220,f3570e6a814cfe1e31a607ae73fac193c62c6c51fa0f0bcab661bea873043fbc,134840,940,STAT_PLC_C02_M01,MachineStatus,trace_on_repeat_2,L_ROR_D050,False,True
12252,35c6d6a3e5ad14b72fa8ffe681a5987df892106cf095384c0f2fe29210563316,135672,0,12236,4e117d7f3d2ed6ef7534c906fed652dcd97eb19fac4a1bc235d52dfd519e01f7,135256,943,STAT_PLC_C02_M04,MachineStatus,trace_on_repeat_2,L_ROR_D050,False,True
12268,98c09abaff6e9f4e22c50fa8fc9a0cc4371adbc4e2467ecaa5f3906d5472802d,136088,0,12252,35c6d6a3e5ad14b72fa8ffe681a5987df892106cf095384c0f2fe29210563316,135672,945,STAT_PLC_C03_M01,MachineStatus,trace_on_repeat_2,L_ROR_D050,False,True
12296,39dca9e9d4e8f883a1505abf95eebb0bbe27864547aa819ba77708098771c43a,136816,0,12268,98c09abaff6e9f4e22c50fa8fc9a0cc4371adbc4e2467ecaa5f3906d5472802d,136088,948,STAT_PLC_C03_M02,MachineStatus,trace_on_repeat_2,L_ROR_D050,False,True
12312,d1d3c02dbd653d9d595ed565418b9306fa6d90b1cf603c6aab19dbe76be765da,137232,0,12296,39dca9e9d4e8f883a1505abf95eebb0bbe27864547aa819ba77708098771c43a,136816,951,STAT_PLC_C04_M01,MachineStatus,trace_on_repeat_2,L_ROR_D050,False,True
12340,770374bf9841b6426b0e761144df0d5c529f5d017e35aa2ebeeb200937d9f7b5,137960,0,12312,d1d3c02dbd653d9d595ed565418b9306fa6d90b1cf603c6aab19dbe76be765da,137232,954,STAT_PLC_C04_M02,MachineStatus,trace_on_repeat_2,L_ROR_D050,False,True
12356,972caec7532dd0b39b76c9d5871475b9b7ffab263a6599590be4b3d721613fb7,138376,0,12340,770374bf9841b6426b0e761144df0d5c529f5d017e35aa2ebeeb200937d9f7b5,137960,957,STAT_PLC_C04_M04,MachineStatus,trace_on_repeat_2,L_ROR_D050,False,True
12384,83e01d7c4216f7e8b06011dd58108ed923687c7ec8a227a27edbdf03027ecc04,139104,0,12356,972caec7532dd0b39b76c9d5871475b9b7ffab263a6599590be4b3d721613fb7,138376,959,STAT_PLC_C05_M02,MachineStatus,trace_on_repeat_2,L_ROR_D050,False,True
12412,13ce0b9b9612d3d0656e87110fc69637790251429f0cc3de5aa1c404c530483f,139832,0,12384,83e01d7c4216f7e8b06011dd58108ed923687c7ec8a227a27edbdf03027ecc04,139104,962,STAT_PLC_C06_M02,MachineStatus,trace_on_repeat_2,L_ROR_D050,False,True
12428,be3194e488ace779690df9214384267240e5cdf7055478fca84349f80a50349a,140248,0,12412,13ce0b9b9612d3d0656e87110fc69637790251429f0cc3de5aa1c404c530483f,139832,965,STAT_PLC_C06_M04,MachineStatus,trace_on_repeat_2,L_ROR_D050,False,True
12444,86cb7480e31ce6f40a8cdc738bf67d87fde35f001b25054c6dcc560f6c3478fb,140664,0,12428,be3194e488ace779690df9214384267240e5cdf7055478fca84349f80a50349a,140248,967,STAT_PLC_C07_M04,MachineStatus,trace_on_repeat_2,L_ROR_D050,False,True
