alpha,alpha_den,alpha_num,capped_at_period,deadline_changed,derived_deadline_ns,derived_scenario,flow_id,flow_kind,original_deadline_ns,period_ns,release_ns,source_scenario
6/5,5,6,False,True,480000,L_ROR_A120,CMD_PLC_C15_M01_A4_C15_M01,ControlCommand,400000,500000,35000,L_ROR
6/5,5,6,False,True,480000,L_ROR_A120,CMD_PLC_C15_M02_A1_C15_M02,ControlCommand,400000,500000,12900,L_ROR
6/5,5,6,False,True,480000,L_ROR_A120,CMD_PLC_C15_M02_A2_C15_M02,ControlCommand,400000,500000,96000,L_ROR
6/5,5,6,False,True,480000,L_ROR_A120,CMD_PLC_C15_M02_A3_C15_M02,ControlCommand,400000,500000,50100,L_ROR
6/5,5,6,False,True,480000,L_ROR_A120,CMD_PLC_C15_M02_A4_C15_M02,ControlCommand,400000,500000,84400,L_ROR
6/5,5,6,False,True,480000,L_ROR_A120,CMD_PLC_C15_M03_A1_C15_M03,ControlCommand,400000,500000,81300,L_ROR
6/5,5,6,False,True,480000,L_ROR_A120,CMD_PLC_C15_M03_A2_C15_M03,ControlCommand,400000,500000,20000,L_ROR
6/5,5,6,False,True,480000,L_ROR_A120,CMD_PLC_C15_M03_A3_C15_M03,ControlCommand,400000,500000,56900,L_ROR
6/5,5,6,False,True,480000,L_ROR_A120,CMD_PLC_C15_M03_A4_C15_M03,ControlCommand,400000,500000,99500,L_ROR
6/5,5,6,False,True,480000,L_ROR_A120,CMD_PLC_C15_M04_A1_C15_M04,ControlCommand,400000,500000,78100,L_ROR
6/5,5,6,False,True,480000,L_ROR_A120,CMD_PLC_C15_M04_A2_C15_M04,ControlCommand,400000,500000,70300,L_ROR
6/5,5,6,False,True,480000,L_ROR_A120,CMD_PLC_C15_M04_A3_C15_M04,ControlCommand,400000,500000,59700,L_ROR
6/5,5,6,False,True,480000,L_ROR_A120,CMD_PLC_C15_M04_A4_C15_M04,ControlCommand,400000,500000,69400,L_ROR
6/5,5,6,False,True,480000,L_ROR_A120,CMD_PLC_C16_M01_A1_C16_M01,ControlCommand,400000,500000,45700,L_ROR
6/5,5,6,False,True,480000,L_ROR_A120,CMD_PLC_C16_M01_A2_C16_M01,ControlCommand,400000,500000,12800,L_ROR
6/5,5,6,False,True,480000,L_ROR_A120,CMD_PLC_C16_M01_A3_C16_M01,ControlCommand,400000,500000,4500,L_ROR
6/5,5,6,False,True,480000,L_ROR_A120,CMD_PLC_C16_M01_A4_C16_M01,ControlCommand,400000,500000,41700,L_ROR
6/5,5,6,False,True,480000,L_ROR_A120,CMD_PLC_C16_M02_A1_C16_M02,ControlCommand,400000,500000,5600,L_ROR
6/5,5,6,False,True,480000,L_ROR_A120,CMD_PLC_C16_M02_A2_C16_M02,ControlCommand,400000,500000,90500,L_ROR
6/5,5,6,False,True,480000,L_ROR_A120,CMD_PLC_C16_M02_A3_C16_M02,ControlCommand,400000,500000,93300,L_ROR
6/5,5,6,False,True,480000,L_ROR_A120,CMD_PLC_C16_M02_A4_C16_M02,ControlCommand,400000,500000,75100,L_ROR
6/5,5,6,False,True,480000,L_ROR_A120,CMD_PLC_C16_M03_A1_C16_M03,ControlCommand,400000,500000,79100,L_ROR
6/5,5,6,False,True,480000,L_ROR_A120,CMD_PLC_C16_M03_A2_C16_M03,ControlCommand,400000,500000,4500,L_ROR
6/5,5,6,False,True,480000,L_ROR_A120,CMD_PLC_C16_M03_A3_C16_M03,ControlCommand,400000,500000,79200,L_ROR
6/5,5,6,False,True,480000,L_ROR_A120,CMD_PLC_C16_M03_A4_C16_M03,ControlCommand,400000,500000,81800,L_ROR
6/5,5,6,False,True,480000,L_ROR_A120,CMD_PLC_C16_M04_A1_C16_M04,ControlCommand,400000,500000,99900,L_ROR
6/5,5,6,False,True,480000,L_ROR_A120,CMD_PLC_C16_M04_A2_C16_M04,ControlCommand,400000,500000,72700,L_ROR
6/5,5,6,False,True,480000,L_ROR_A120,CMD_PLC_C16_M04_A3_C16_M04,ControlCommand,400000,500000,88600,L_ROR
6/5,5,6,False,True,480000,L_ROR_A120,CMD_PLC_C16_M04_A4_C16_M04,ControlCommand,400000,500000,55600,L_ROR
6/5,5,6,False,True,3600000,L_ROR_A120,COORD_CC_C01_PLC_C01_M01,MachineCoordination,3000000,4000000,90800,L_ROR
6/5,5,6,False,True,3600000,L_ROR_A120,COORD_CC_C01_PLC_C01_M02,MachineCoordination,3000000,4000000,42700,L_ROR
6/5,5,6,False,True,3600000,L_ROR_A120,COORD_CC_C01_PLC_C01_M03,MachineCoordination,3000000,4000000,256900,L_ROR
6/5,5,6,False,True,3600000,L_ROR_A120,COORD_CC_C01_PLC_C01_M04,MachineCoordination,3000000,4000000,732200,L_ROR
6/5,5,6,False,True,3600000,L_ROR_A120,COORD_CC_C02_PLC_C02_M01,MachineCoordination,3000000,4000000,317700,L_ROR
6/5,5,6,False,True,3600000,L_ROR_A120,COORD_CC_C02_PLC_C02_M02,MachineCoordination,3000000,4000000,312600,L_ROR
6/5,5,6,False,True,3600000,L_ROR_A120,COORD_CC_C02_PLC_C02_M03,MachineCoordination,3000000,4000000,453100,L_ROR
6/5,5,6,False,True,3600000,L_ROR_A120,COORD_CC_C02_PLC_C02_M04,MachineCoordination,3000000,4000000,155800,L_ROR
6/5,5,6,False,True,3600000,L_ROR_A120,COORD_CC_C03_PLC_C03_M01,MachineCoordination,3000000,4000000,651800,L_ROR
6/5,5,6,False,True,3600000,L_ROR_A120,COORD_CC_C03_PLC_C03_M02,MachineCoordination,3000000,4000000,215800,L_ROR
6/5,5,6,False,True,3600000,L_ROR_A120,COORD_CC_C03_PLC_C03_M03,MachineCoordination,3000000,4000000,665200,L_ROR
6/5,5,6,False,True,3600000,L_ROR_A120,COORD_CC_C03_PLC_C03_M04,MachineCoordination,3000000,4000000,240900,L_ROR
6/5,5,6,False,True,3600000,L_ROR_A120,COORD_CC_C04_PLC_C04_M01,MachineCoordination,3000000,4000000,94500,L_ROR
6/5,5,6,False,True,3600000,L_ROR_A120,COORD_CC_C04_PLC_C04_M02,MachineCoordination,3000000,4000000,222400,L_ROR
6/5,5,6,False,True,3600000,L_ROR_A120,COORD_CC_C04_PLC_C04_M03,MachineCoordination,3000000,4000000,139700,L_ROR
6/5,5,6,False,True,3600000,L_ROR_A120,COORD_CC_C04_PLC_C04_M04,MachineCoordination,3000000,4000000,316800,L_ROR
6/5,5,6,False,True,3600000,L_ROR_A120,COORD_CC_C05_PLC_C05_M01,MachineCoordination,3000000,4000000,760300,L_ROR
6/5,5,6,False,True,3600000,L_ROR_A120,COORD_CC_C05_PLC_C05_M02,MachineCoordination,3000000,4000000,760800,L_ROR
6/5,5,6,False,True,3600000,L_ROR_A120,COORD_CC_C05_PLC_C05_M03,MachineCoordination,3000000,4000000,422900,L_ROR
6/5,5,6,False,True,3600000,L_ROR_A120,COORD_CC_C05_PLC_C05_M04,MachineCoordination,3000000,4000000,204000,L_ROR
6/5,5,6,False,True,3600000,L_ROR_A120,COORD_CC_C06_PLC_C06_M01,MachineCoordination,3000000,4000000,783800,L_ROR
6/5,5,6,False,True,3600000,L_ROR_A120,COORD_CC_C06_PLC_C06_M02,MachineCoordination,3000000,4000000,100600,L_ROR
6/5,5,6,False,True,3600000,L_ROR_A120,COORD_CC_C06_PLC_C06_M03,MachineCoordination,3000000,4000000,739500,L_ROR
6/5,5,6,False,True,3600000,L_ROR_A120,COORD_CC_C06_PLC_C06_M04,MachineCoordination,3000000,4000000,496400,L_ROR
6/5,5,6,False,True,3600000,L_ROR_A120,COORD_CC_C07_PLC_C07_M01,MachineCoordination,3000000,4000000,45500,L_ROR
6/5,5,6,False,True,3600000,L_ROR_A120,COORD_CC_C07_PLC_C07_M02,MachineCoordination,3000000,4000000,248000,L_ROR
6/5,5,6,False,True,3600000,L_ROR_A120,COORD_CC_C07_PLC_C07_M03,MachineCoordination,3000000,4000000,395900,L_ROR
6/5,5,6,False,True,3600000,L_ROR_A120,COORD_CC_C07_PLC_C07_M04,MachineCoordination,3000000,4000000,726600,L_ROR
6/5,5,6,False,True,3600000,L_ROR_A120,COORD_CC_C08_PLC_C08_M01,MachineCoordination,3000000,4000000,252200,L_ROR
6/5,5,6,False,True,3600000,L_ROR_A120,COORD_CC_C08_PLC_C08_M02,MachineCoordination,3000000,4000000,572500,L_ROR
6/5,5,6,False,True,3600000,L_ROR_A120,COORD_CC_C08_PLC_C08_M03,MachineCoordination,3000000,4000000,86500,L_ROR
6/5,5,6,False,True,3600000,L_ROR_A120,COORD_CC_C08_PLC_C08_M04,MachineCoordination,3000000,4000000,769100,L_ROR
6/5,5,6,False,True,3600000,L_ROR_A120,COORD_CC_C09_PLC_C09_M01,MachineCoordination,3000000,4000000,215800,L_ROR
6/5,5,6,False,True,3600000,L_ROR_A120,COORD_CC_C09_PLC_C09_M02,MachineCoordination,3000000,4000000,304100,L_ROR
6/5,5,6,False,True,3600000,L_ROR_A120,COORD_CC_C09_PLC_C09_M03,MachineCoordination,3000000,4000000,431500,L_ROR
6/5,5,6,False,True,3600000,L_ROR_A120,COORD_CC_C09_PLC_C09_M04,MachineCoordination,3000000,4000000,520000,L_ROR
6/5,5,6,False,True,3600000,L_ROR_A120,COORD_CC_C10_PLC_C10_M01,MachineCoordination,3000000,4000000,110500,L_ROR
6/5,5,6,False,True,3600000,L_ROR_A120,COORD_CC_C10_PLC_C10_M02,MachineCoordination,3000000,4000000,783000,L_ROR
6/5,5,6,False,True,3600000,L_ROR_A120,COORD_CC_C10_PLC_C10_M03,MachineCoordination,3000000,4000000,234200,L_ROR
6/5,5,6,False,True,3600000,L_ROR_A120,COORD_CC_C10_PLC_C10_M04,MachineCoordination,3000000,4000000,643000,L_ROR
6/5,5,6,False,True,3600000,L_ROR_A120,COORD_CC_C11_PLC_C11_M01,MachineCoordination,3000000,4000000,223900,L_ROR
6/5,5,6,False,True,3600000,L_ROR_A120,COORD_CC_C11_PLC_C11_M02,MachineCoordination,3000000,4000000,679400,L_ROR
6/5,5,6,False,True,3600000,L_ROR_A120,COORD_CC_C11_PLC_C11_M03,MachineCoordination,3000000,4000000,57800,L_ROR
6/5,5,6,False,True,3600000,L_ROR_A120,COORD_CC_C11_PLC_C11_M04,MachineCoordination,3000000,4000000,482500,L_ROR
6/5,5,6,False,True,3600000,L_ROR_A120,COORD_CC_C12_PLC_C12_M01,MachineCoordination,3000000,4000000,292400,L_ROR
6/5,5,6,False,True,3600000,L_ROR_A120,COORD_CC_C12_PLC_C12_M02,MachineCoordination,3000000,4000000,691000,L_ROR
6/5,5,6,False,True,3600000,L_ROR_A120,COORD_CC_C12_PLC_C12_M03,MachineCoordination,3000000,4000000,196900,L_ROR
6/5,5,6,False,True,3600000,L_ROR_A120,COORD_CC_C12_PLC_C12_M04,MachineCoordination,3000000,4000000,130700,L_ROR
6/5,5,6,False,True,3600000,L_ROR_A120,COORD_CC_C13_PLC_C13_M01,MachineCoordination,3000000,4000000,489400,L_ROR
6/5,5,6,False,True,3600000,L_ROR_A120,COORD_CC_C13_PLC_C13_M02,MachineCoordination,3000000,4000000,454300,L_ROR
6/5,5,6,False,True,3600000,L_ROR_A120,COORD_CC_C13_PLC_C13_M03,MachineCoordination,3000000,4000000,232500,L_ROR
6/5,5,6,False,True,3600000,L_ROR_A120,COORD_CC_C13_PLC_C13_M04,MachineCoordination,3000000,4000000,194600,L_ROR
6/5,5,6,False,True,3600000,L_ROR_A120,COORD_CC_C14_PLC_C14_M01,MachineCoordination,3000000,4000000,158800,L_ROR
6/5,5,6,False,True,3600000,L_ROR_A120,COORD_CC_C14_PLC_C14_M02,MachineCoordination,3000000,4000000,763200,L_ROR
6/5,5,6,False,True,3600000,L_ROR_A120,COORD_CC_C14_PLC_C14_M03,MachineCoordination,3000000,4000000,714300,L_ROR
6/5,5,6,False,True,3600000,L_ROR_A120,COORD_CC_C14_PLC_C14_M04,MachineCoordination,3000000,4000000,172400,L_ROR
6/5,5,6,False,True,3600000,L_ROR_A120,COORD_CC_C15_PLC_C15_M01,MachineCoordination,3000000,4000000,20200,L_ROR
6/5,5,6,False,True,3600000,L_ROR_A120,COORD_CC_C15_PLC_C15_M02,MachineCoordination,3000000,4000000,665700,L_ROR
6/5,5,6,False,True,3600000,L_ROR_A120,COORD_CC_C15_PLC_C15_M03,MachineCoordination,3000000,4000000,623300,L_ROR
6/5,5,6,False,True,3600000,L_ROR_A120,COORD_CC_C15_PLC_C15_M04,MachineCoordination,3000000,4000000,23500,L_ROR
6/5,5,6,False,True,3600000,L_ROR_A120,COORD_CC_C16_PLC_C16_M01,MachineCoordination,3000000,4000000,288500,L_ROR
6/5,5,6,False,True,3600000,L_ROR_A120,COORD_CC_C16_PLC_C16_M02,MachineCoordination,3000000,4000000,418000,L_ROR
6/5,5,6,False,True,3600000,L_ROR_A120,COORD_CC_C16_PLC_C16_M03,MachineCoordination,3000000,4000000,403200,L_ROR
6/5,5,6,False,True,3600000,L_ROR_A120,COORD_CC_C16_PLC_C16_M04,MachineCoordination,3000000,4000000,354900,L_ROR
6/5,5,6,False,True,7200000,L_ROR_A120,IC_NEXT_CC_C01,InterCellNext,6000000,8000000,471500,L_ROR
6/5,5,6,False,True,7200000,L_ROR_A120,IC_NEXT_CC_C02,InterCellNext,6000000,8000000,330100,L_ROR
6/5,5,6,False,True,7200000,L_ROR_A120,IC_NEXT_CC_C03,InterCellNext,6000000,8000000,1062500,L_ROR
6/5,5,6,False,True,7200000,L_ROR_A120,IC_NEXT_CC_C04,InterCellNext,6000000,8000000,1306500,L_ROR
6/5,5,6,False,True,7200000,L_ROR_A120,IC_NEXT_CC_C05,InterCellNext,6000000,8000000,353600,L_ROR
6/5,5,6,False,True,7200000,L_ROR_A120,IC_NEXT_CC_C06,InterCellNext,6000000,8000000,127300,L_ROR
6/5,5,6,False,True,7200000,L_ROR_A120,IC_NEXT_CC_C07,InterCellNext,6000000,8000000,1083000,L_ROR
6/5,5,6,False,True,7200000,L_ROR_A120,IC_NEXT_CC_C08,InterCellNext,6000000,8000000,1499000,L_ROR
6/5,5,6,False,True,7200000,L_ROR_A120,IC_NEXT_CC_C09,InterCellNext,6000000,8000000,958400,L_ROR
6/5,5,6,False,True,7200000,L_ROR_A120,IC_NEXT_CC_C10,InterCellNext,6000000,8000000,228500,L_ROR
6/5,5,6,False,True,7200000,L_ROR_A120,IC_NEXT_CC_C11,InterCellNext,6000000,8000000,1333700,L_ROR
6/5,5,6,False,True,7200000,L_ROR_A120,IC_NEXT_CC_C12,InterCellNext,6000000,8000000,1136800,L_ROR
6/5,5,6,False,True,7200000,L_ROR_A120,IC_NEXT_CC_C13,InterCellNext,6000000,8000000,1117200,L_ROR
6/5,5,6,False,True,7200000,L_ROR_A120,IC_NEXT_CC_C14,InterCellNext,6000000,8000000,1355200,L_ROR
6/5,5,6,False,True,7200000,L_ROR_A120,IC_NEXT_CC_C15,InterCellNext,6000000,8000000,949800,L_ROR
6/5,5,6,False,True,7200000,L_ROR_A120,IC_NEXT_CC_C16,InterCellNext,6000000,8000000,1404800,L_ROR
6/5,5,6,False,True,7200000,L_ROR_A120,IC_PREV_CC_C01,InterCellPrevious,6000000,8000000,1185700,L_ROR
6/5,5,6,False,True,7200000,L_ROR_A120,IC_PREV_CC_C02,InterCellPrevious,6000000,8000000,1584400,L_ROR
6/5,5,6,False,True,7200000,L_ROR_A120,IC_PREV_CC_C03,InterCellPrevious,6000000,8000000,648300,L_ROR
6/5,5,6,False,True,7200000,L_ROR_A120,IC_PREV_CC_C04,InterCellPrevious,6000000,8000000,234300,L_ROR
6/5,5,6,False,True,7200000,L_ROR_A120,IC_PREV_CC_C05,InterCellPrevious,6000000,8000000,917500,L_ROR
6/5,5,6,False,True,7200000,L_ROR_A120,IC_PREV_CC_C06,InterCellPrevious,6000000,8000000,316200,L_ROR
6/5,5,6,False,True,7200000,L_ROR_A120,IC_PREV_CC_C07,InterCellPrevious,6000000,8000000,227300,L_ROR
6/5,5,6,False,True,7200000,L_ROR_A120,IC_PREV_CC_C08,InterCellPrevious,6000000,8000000,20700,L_ROR
6/5,5,6,False,True,7200000,L_ROR_A120,IC_PREV_CC_C09,InterCellPrevious,6000000,8000000,173100,L_ROR
6/5,5,6,False,True,7200000,L_ROR_A120,IC_PREV_CC_C10,InterCellPrevious,6000000,8000000,205100,L_ROR
6/5,5,6,False,True,7200000,L_ROR_A120,IC_PREV_CC_C11,InterCellPrevious,6000000,8000000,403500,L_ROR
6/5,5,6,False,True,7200000,L_ROR_A120,IC_PREV_CC_C12,InterCellPrevious,6000000,8000000,592200,L_ROR
6/5,5,6,False,True,7200000,L_ROR_A120,IC_PREV_CC_C13,InterCellPrevious,6000000,8000000,301300,L_ROR
6/5,5,6,False,True,7200000,L_ROR_A120,IC_PREV_CC_C14,InterCellPrevious,6000000,8000000,718400,L_ROR
6/5,5,6,False,True,7200000,L_ROR_A120,IC_PREV_CC_C15,InterCellPrevious,6000000,8000000,944900,L_ROR
6/5,5,6,False,True,7200000,L_ROR_A120,IC_PREV_CC_C16,InterCellPrevious,6000000,8000000,1536900,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S1_C01_M01,SensorCyclic,1500000,2000000,40600,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S1_C01_M02,SensorCyclic,1500000,2000000,225500,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S1_C01_M03,SensorCyclic,1500000,2000000,29200,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S1_C01_M04,SensorCyclic,1500000,2000000,135600,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S1_C02_M01,SensorCyclic,1500000,2000000,326700,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S1_C02_M02,SensorCyclic,1500000,2000000,397300,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S1_C02_M03,SensorCyclic,1500000,2000000,345100,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S1_C02_M04,SensorCyclic,1500000,2000000,217900,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S1_C03_M01,SensorCyclic,1500000,2000000,347300,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S1_C03_M02,SensorCyclic,1500000,2000000,90500,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S1_C03_M03,SensorCyclic,1500000,2000000,186100,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S1_C03_M04,SensorCyclic,1500000,2000000,280700,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S1_C04_M01,SensorCyclic,1500000,2000000,295900,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S1_C04_M02,SensorCyclic,1500000,2000000,57300,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S1_C04_M03,SensorCyclic,1500000,2000000,146500,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S1_C04_M04,SensorCyclic,1500000,2000000,7600,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S1_C05_M01,SensorCyclic,1500000,2000000,95100,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S1_C05_M02,SensorCyclic,1500000,2000000,199700,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S1_C05_M03,SensorCyclic,1500000,2000000,314200,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S1_C05_M04,SensorCyclic,1500000,2000000,322400,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S1_C06_M01,SensorCyclic,1500000,2000000,190900,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S1_C06_M02,SensorCyclic,1500000,2000000,211700,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S1_C06_M03,SensorCyclic,1500000,2000000,185100,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S1_C06_M04,SensorCyclic,1500000,2000000,69700,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S1_C07_M01,SensorCyclic,1500000,2000000,387800,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S1_C07_M02,SensorCyclic,1500000,2000000,330400,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S1_C07_M03,SensorCyclic,1500000,2000000,156900,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S1_C07_M04,SensorCyclic,1500000,2000000,288400,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S1_C08_M01,SensorCyclic,1500000,2000000,171500,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S1_C08_M02,SensorCyclic,1500000,2000000,356200,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S1_C08_M03,SensorCyclic,1500000,2000000,217200,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S1_C08_M04,SensorCyclic,1500000,2000000,166100,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S1_C09_M01,SensorCyclic,1500000,2000000,224900,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S1_C09_M02,SensorCyclic,1500000,2000000,354300,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S1_C09_M03,SensorCyclic,1500000,2000000,362100,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S1_C09_M04,SensorCyclic,1500000,2000000,100600,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S1_C10_M01,SensorCyclic,1500000,2000000,345700,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S1_C10_M02,SensorCyclic,1500000,2000000,316400,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S1_C10_M03,SensorCyclic,1500000,2000000,131500,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S1_C10_M04,SensorCyclic,1500000,2000000,375300,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S1_C11_M01,SensorCyclic,1500000,2000000,121300,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S1_C11_M02,SensorCyclic,1500000,2000000,54400,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S1_C11_M03,SensorCyclic,1500000,2000000,351600,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S1_C11_M04,SensorCyclic,1500000,2000000,101500,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S1_C12_M01,SensorCyclic,1500000,2000000,148600,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S1_C12_M02,SensorCyclic,1500000,2000000,340700,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S1_C12_M03,SensorCyclic,1500000,2000000,132000,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S1_C12_M04,SensorCyclic,1500000,2000000,298100,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S1_C13_M01,SensorCyclic,1500000,2000000,387600,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S1_C13_M02,SensorCyclic,1500000,2000000,122900,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S1_C13_M03,SensorCyclic,1500000,2000000,325800,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S1_C13_M04,SensorCyclic,1500000,2000000,129000,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S1_C14_M01,SensorCyclic,1500000,2000000,205400,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S1_C14_M02,SensorCyclic,1500000,2000000,205600,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S1_C14_M03,SensorCyclic,1500000,2000000,69300,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S1_C14_M04,SensorCyclic,1500000,2000000,185900,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S1_C15_M01,SensorCyclic,1500000,2000000,122000,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S1_C15_M02,SensorCyclic,1500000,2000000,389500,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S1_C15_M03,SensorCyclic,1500000,2000000,62400,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S1_C15_M04,SensorCyclic,1500000,2000000,72300,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S1_C16_M01,SensorCyclic,1500000,2000000,163900,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S1_C16_M02,SensorCyclic,1500000,2000000,148100,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S1_C16_M03,SensorCyclic,1500000,2000000,261400,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S1_C16_M04,SensorCyclic,1500000,2000000,60500,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S2_C01_M01,SensorCyclic,1500000,2000000,141100,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S2_C01_M02,SensorCyclic,1500000,2000000,222300,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S2_C01_M03,SensorCyclic,1500000,2000000,111300,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S2_C01_M04,SensorCyclic,1500000,2000000,302600,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S2_C02_M01,SensorCyclic,1500000,2000000,34800,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S2_C02_M02,SensorCyclic,1500000,2000000,286000,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S2_C02_M03,SensorCyclic,1500000,2000000,397400,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S2_C02_M04,SensorCyclic,1500000,2000000,250600,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S2_C03_M01,SensorCyclic,1500000,2000000,232500,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S2_C03_M02,SensorCyclic,1500000,2000000,321700,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S2_C03_M03,SensorCyclic,1500000,2000000,30700,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S2_C03_M04,SensorCyclic,1500000,2000000,169100,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S2_C04_M01,SensorCyclic,1500000,2000000,143000,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S2_C04_M02,SensorCyclic,1500000,2000000,61400,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S2_C04_M03,SensorCyclic,1500000,2000000,128200,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S2_C04_M04,SensorCyclic,1500000,2000000,399100,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S2_C05_M01,SensorCyclic,1500000,2000000,250000,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S2_C05_M02,SensorCyclic,1500000,2000000,329800,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S2_C05_M03,SensorCyclic,1500000,2000000,399800,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S2_C05_M04,SensorCyclic,1500000,2000000,179300,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S2_C06_M01,SensorCyclic,1500000,2000000,260900,L_ROR
6/5,5,6,False,True,1800000,L_ROR_A120,SC_S2_C06_M02,SensorCyclic,1500000,2000000,86400,L_ROR
